latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
33.50087,-7.467,296.16,0.66,0.73,2012-01-20,0116,N,VIIRS,n,2,275.42,0.92,N,0
34.59755,-2.34863,302.99,0.35,0.56,2012-01-20,0116,N,VIIRS,n,2,276.19,1.17,N,0
34.59812,-2.34638,308.16,0.35,0.56,2012-01-20,0116,N,VIIRS,n,2,276.1,0.77,N,0
34.59543,-2.34329,295.06,0.57,0.69,2012-01-20,0256,N,VIIRS,n,2,273.17,1.09,N,2
34.59507,-2.34647,295.61,0.57,0.69,2012-01-20,0256,N,VIIRS,n,2,274.3,0.93,N,0
33.63497,-7.43562,305.41,0.32,0.55,2012-01-20,0257,N,VIIRS,n,2,278.45,0.63,N,0
33.69105,-7.42642,297.46,0.32,0.55,2012-01-20,0257,N,VIIRS,n,2,280.25,1.13,N,0
34.5951,-2.34545,297.09,0.64,0.54,2012-01-21,0237,N,VIIRS,n,2,274.11,1.2,N,0
32.4085,-8.44544,300.04,0.5,0.41,2012-01-21,0238,N,VIIRS,n,2,276.44,1.06,N,0
33.36728,-7.7476,301.4,0.52,0.42,2012-01-21,0238,N,VIIRS,n,2,278.8,1.42,N,2
33.13486,-8.60521,308.04,0.39,0.36,2012-01-22,0219,N,VIIRS,n,2,281.99,0.98,N,2
34.59437,-2.34627,296.93,0.54,0.42,2012-01-22,0219,N,VIIRS,n,2,274.6,2.15,N,0
35.1767,-5.53816,301.06,0.4,0.37,2012-01-22,0219,N,VIIRS,n,2,276.3,0.81,N,0
33.68995,-7.42817,295.9,0.39,0.36,2012-01-22,0219,N,VIIRS,n,2,280.37,1.05,N,0
33.59068,-7.50943,295.82,0.39,0.36,2012-01-22,0219,N,VIIRS,n,2,277.75,0.42,N,0
33.58738,-7.51019,305.2,0.39,0.36,2012-01-22,0219,N,VIIRS,n,2,278.1,1.61,N,2
33.58672,-7.50607,305.19,0.39,0.36,2012-01-22,0219,N,VIIRS,n,2,277.06,0.62,N,2
33.58342,-7.50683,299.17,0.39,0.36,2012-01-22,0219,N,VIIRS,n,2,277.43,0.62,N,0
33.36736,-7.74959,307.91,0.38,0.36,2012-01-22,0219,N,VIIRS,n,2,281.56,1.21,N,2
33.05499,-7.53526,296.84,0.39,0.36,2012-01-22,0219,N,VIIRS,n,2,276.12,0.67,N,2
30.21969,-9.15184,301.11,0.38,0.36,2012-01-22,0220,N,VIIRS,n,2,280.59,0.82,N,2
31.58611,-8.50056,295.26,0.38,0.36,2012-01-22,0220,N,VIIRS,n,2,276.61,0.64,N,0
30.65811,-8.3847,333.92,0.38,0.36,2012-01-22,1337,N,VIIRS,n,2,298.26,2.79,D,0
33.13673,-8.60459,326.79,0.39,0.36,2012-01-22,1338,N,VIIRS,n,2,295.75,1.73,D,0
35.44286,-5.5698,327.25,0.48,0.4,2012-01-22,1338,N,VIIRS,n,2,287.97,2.27,D,0
34.92544,-5.5333,295.58,0.42,0.38,2012-01-23,0200,N,VIIRS,n,2,274.7,0.71,N,0
34.9248,-5.52859,301.57,0.42,0.38,2012-01-23,0200,N,VIIRS,n,2,275.96,0.65,N,0
34.68458,-4.40481,312.32,0.4,0.37,2012-01-23,0200,N,VIIRS,n,2,274.2,0.99,N,0
34.59764,-2.34622,310.51,0.39,0.36,2012-01-23,0200,N,VIIRS,n,2,277.48,1.89,N,0
32.43855,-8.46004,302.34,0.52,0.42,2012-01-23,0201,N,VIIRS,n,2,278.48,1.01,N,0
32.61083,-5.98484,327.52,0.4,0.37,2012-01-23,1319,N,VIIRS,n,2,290.52,1.94,D,0
32.60999,-5.98528,327.52,0.4,0.37,2012-01-23,1319,N,VIIRS,n,2,291.25,1.92,D,0
35.01954,-2.83219,309.15,0.51,0.41,2012-01-24,0141,N,VIIRS,n,2,277.94,1.63,N,0
34.59755,-2.3465,301,0.48,0.4,2012-01-24,0141,N,VIIRS,n,2,275.52,1.52,N,0
32.59068,-6.1291,298.64,0.47,0.48,2012-01-24,0142,N,VIIRS,n,2,274.45,1.08,N,0
32.59151,-6.13191,299.56,0.47,0.48,2012-01-24,0142,N,VIIRS,n,2,274.8,1.07,N,0
34.59597,-2.34642,329.4,0.41,0.37,2012-01-24,1300,N,VIIRS,n,2,292.54,2.31,D,0
34.59444,-2.34448,296.35,0.56,0.51,2012-01-25,0122,N,VIIRS,n,2,273.97,0.95,N,2
32.65534,-6.26967,299.75,0.45,0.63,2012-01-25,0123,N,VIIRS,n,2,274.66,0.56,N,0
