latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
35.60186,-5.43386,295.73,0.41,0.37,2022-01-01,0220,N,VIIRS,n,2,282.66,0.46,N,0
34.59556,-2.34668,301.89,0.55,0.42,2022-01-01,0220,N,VIIRS,n,2,277.87,1.18,N,0
34.59588,-2.34726,297.4,0.55,0.42,2022-01-01,0220,N,VIIRS,n,2,277.64,1.36,N,0
33.94503,-5.11819,298.07,0.43,0.38,2022-01-01,0221,N,VIIRS,n,2,282.89,0.75,N,0
33.89097,-6.95112,296.07,0.39,0.36,2022-01-01,0221,N,VIIRS,n,2,285.06,0.54,N,0
33.36853,-7.74905,300.73,0.39,0.36,2022-01-01,0221,N,VIIRS,n,2,284.65,0.77,N,2
33.05431,-7.53227,298.58,0.39,0.36,2022-01-01,0221,N,VIIRS,n,2,283.7,0.7,N,2
32.9875,-7.14937,300.49,0.39,0.36,2022-01-01,0221,N,VIIRS,n,2,282.26,0.74,N,2
32.5672,-6.13625,296.67,0.41,0.37,2022-01-01,0221,N,VIIRS,n,2,282.43,0.67,N,2
29.12529,-8.94274,331.49,0.39,0.36,2022-01-01,1339,N,VIIRS,n,2,301.25,6.11,D,0
29.12467,-8.94668,353.45,0.39,0.36,2022-01-01,1339,N,VIIRS,n,2,305.31,9.75,D,0
29.1286,-8.9434,340.62,0.39,0.36,2022-01-01,1339,N,VIIRS,n,2,303.44,8.4,D,0
29.12798,-8.94736,350.87,0.39,0.36,2022-01-01,1339,N,VIIRS,n,2,304.62,8.83,D,0
32.86834,-5.41223,329.37,0.47,0.4,2022-01-01,1339,N,VIIRS,n,2,292.24,2.68,D,0
34.87739,-6.16601,328.3,0.46,0.39,2022-01-01,1340,N,VIIRS,n,2,296.88,2.36,D,0
35.75932,-5.46628,296.87,0.42,0.38,2022-01-02,0201,N,VIIRS,n,2,281.43,0.62,N,0
34.5978,-2.34709,296.81,0.39,0.36,2022-01-02,0202,N,VIIRS,n,2,276.27,0.65,N,0
34.59451,-2.34787,297.82,0.39,0.36,2022-01-02,0202,N,VIIRS,n,2,277.87,0.83,N,0
35.00011,-5.9722,296.35,0.43,0.38,2022-01-02,0202,N,VIIRS,n,2,281.11,0.69,N,0
33.94556,-5.11947,295.16,0.4,0.37,2022-01-02,0202,N,VIIRS,n,2,282.51,0.45,N,0
32.98925,-7.14975,295.43,0.46,0.39,2022-01-02,0202,N,VIIRS,n,2,281.78,0.86,N,0
