latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
30.22118,-9.15318,308.83,0.44,0.38,2013-01-02,0231,N,VIIRS,n,2,283.06,1.07,N,2
31.57539,-8.14526,327.58,0.47,0.4,2013-01-02,1349,N,VIIRS,n,2,292.55,2.1,D,0
33.90879,-5.49454,296.32,0.39,0.36,2013-01-03,0211,N,VIIRS,n,2,278.87,0.59,N,0
33.68862,-7.42909,301.2,0.39,0.36,2013-01-03,0212,N,VIIRS,n,2,282.6,1.29,N,0
33.367,-7.75147,306.81,0.39,0.36,2013-01-03,0212,N,VIIRS,n,2,282.51,1.13,N,2
31.58414,-8.50323,297.68,0.4,0.37,2013-01-03,0212,N,VIIRS,n,2,278.52,0.95,N,0
33.05407,-7.5326,298.75,0.39,0.36,2013-01-03,0212,N,VIIRS,n,2,279.46,0.4,N,2
32.98875,-7.14606,301.33,0.39,0.36,2013-01-03,0212,N,VIIRS,n,2,278.66,0.4,N,2
30.21996,-9.15183,305.97,0.4,0.37,2013-01-03,0213,N,VIIRS,n,2,282.96,0.95,N,2
35.19476,-6.14235,329.54,0.41,0.37,2013-01-03,1331,N,VIIRS,n,2,291.84,2.47,D,0
34.59481,-2.34732,297.22,0.57,0.43,2013-01-05,0133,N,VIIRS,n,2,275.89,1.08,N,0
32.42376,-8.44886,315.71,0.39,0.6,2013-01-05,0134,N,VIIRS,n,2,279.48,1.08,N,0
32.42539,-8.44988,321.44,0.39,0.6,2013-01-05,0134,N,VIIRS,n,2,279.98,1.87,N,0
34.98479,-5.95892,302.64,0.56,0.69,2013-01-06,0114,N,VIIRS,n,2,279.74,0.77,N,0
34.98512,-5.95736,297.78,0.56,0.69,2013-01-06,0114,N,VIIRS,n,2,279.59,0.83,N,0
34.59504,-2.34752,302.47,0.35,0.56,2013-01-06,0114,N,VIIRS,n,2,276.8,0.51,N,0
33.05373,-7.53359,300.57,0.33,0.55,2013-01-06,0255,N,VIIRS,n,2,279.72,0.52,N,2
33.58566,-7.50868,295.99,0.63,0.54,2013-01-06,0255,N,VIIRS,n,2,279.92,0.7,N,0
32.42075,-8.44796,312.18,0.6,0.53,2013-01-06,0256,N,VIIRS,n,2,278.38,1.25,N,0
35.1191,-4.664,297.95,0.46,0.47,2013-01-07,0236,N,VIIRS,n,2,278.73,0.85,N,0
34.59583,-2.34771,295.75,0.63,0.54,2013-01-07,0236,N,VIIRS,n,2,274.04,1.22,N,0
33.36673,-7.75058,300.87,0.52,0.42,2013-01-07,0237,N,VIIRS,n,2,281.98,1.37,N,2
32.42823,-8.4361,314.19,0.5,0.41,2013-01-07,0237,N,VIIRS,n,2,278.07,0.85,N,0
32.42844,-8.43733,307.94,0.5,0.41,2013-01-07,0237,N,VIIRS,n,2,278.1,1.49,N,0
30.22036,-9.14938,299.06,0.51,0.41,2013-01-07,0238,N,VIIRS,n,2,280.57,1.13,N,2
33.91087,-5.49384,296.33,0.41,0.37,2013-01-08,0218,N,VIIRS,n,2,279.52,0.56,N,2
33.89181,-6.94898,299.32,0.39,0.36,2013-01-08,0218,N,VIIRS,n,2,281.93,0.65,N,0
33.36551,-7.7483,299.84,0.38,0.36,2013-01-08,0218,N,VIIRS,n,2,279.97,1.04,N,2
33.05583,-7.53544,295.27,0.39,0.36,2013-01-08,0218,N,VIIRS,n,2,277.77,0.46,N,2
32.98852,-7.14602,302.85,0.39,0.36,2013-01-08,0218,N,VIIRS,n,2,277.79,0.51,N,2
30.21813,-9.15243,303.77,0.38,0.36,2013-01-08,0219,N,VIIRS,n,2,281.45,1.23,N,2
34.59541,-2.34498,314.55,0.39,0.36,2013-01-09,0158,N,VIIRS,n,2,275.19,0.93,N,2
33.9099,-5.49522,298.66,0.42,0.37,2013-01-09,0159,N,VIIRS,n,2,279.07,0.81,N,0
34.59501,-2.3451,298.35,0.48,0.4,2013-01-10,0140,N,VIIRS,n,2,275.64,1.09,N,2
35.79845,-5.55938,298.11,0.44,0.62,2013-01-11,0120,N,VIIRS,n,2,279.5,0.33,N,0
34.59605,-2.34594,295.67,0.56,0.52,2013-01-11,0121,N,VIIRS,n,2,275.14,0.87,N,0
33.91188,-5.49517,298.97,0.42,0.61,2013-01-11,0121,N,VIIRS,n,2,278.58,0.77,N,2
