latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
34.22322,-6.61084,301.5,0.39,0.59,2014-02-20,0133,N,VIIRS,n,2,278.77,0.46,N,0
33.58493,-7.50817,302.01,0.48,0.64,2014-02-20,0313,N,VIIRS,n,2,278.76,0.61,N,0
34.59816,-2.34863,300.99,0.42,0.61,2014-02-21,0114,N,VIIRS,n,2,277.42,1.47,N,0
34.59592,-2.34502,297.41,0.47,0.64,2014-02-21,0254,N,VIIRS,n,2,277.24,1.18,N,0
32.56634,-6.13539,295.99,0.33,0.55,2014-02-21,0255,N,VIIRS,n,2,278.99,0.29,N,2
30.21769,-9.15004,296.47,0.5,0.49,2014-02-21,0256,N,VIIRS,n,2,282.82,0.45,N,0
31.70608,-4.11077,335.21,0.49,0.65,2014-02-21,1413,N,VIIRS,n,2,297.44,2,D,0
35.1289,-2.97364,304.71,0.47,0.48,2014-02-22,0235,N,VIIRS,n,2,280.84,0.74,N,0
32.43468,-8.45495,307.15,0.44,0.38,2014-02-22,0236,N,VIIRS,n,2,280.9,1.36,N,0
30.95416,-9.24053,297.32,0.43,0.38,2014-02-22,0237,N,VIIRS,n,2,277.74,0.44,N,0
30.21803,-9.15314,296.35,0.44,0.38,2014-02-22,0237,N,VIIRS,n,2,282.43,1.08,N,0
27.1205,-13.20193,334.64,0.42,0.38,2014-02-22,1353,N,VIIRS,n,2,304.12,5.5,D,0
27.11365,-13.20047,336.87,0.42,0.38,2014-02-22,1353,N,VIIRS,n,2,302.39,3.14,D,0
32.08051,-6.66556,331.34,0.56,0.43,2014-02-22,1354,N,VIIRS,n,2,299.58,2.91,D,0
32.98843,-7.1464,297.78,0.39,0.36,2014-02-23,0217,N,VIIRS,n,2,279.5,0.52,N,2
34.5961,-2.3473,310.86,0.46,0.39,2014-02-23,0217,N,VIIRS,n,2,278.86,2.06,N,0
33.91009,-5.49516,299.49,0.39,0.36,2014-02-23,0217,N,VIIRS,n,2,280.77,0.68,N,0
33.589,-7.5075,298.75,0.39,0.36,2014-02-23,0217,N,VIIRS,n,2,279.64,0.67,N,2
33.50048,-7.46597,297.46,0.39,0.36,2014-02-23,0217,N,VIIRS,n,2,278.72,0.66,N,0
33.36735,-7.75045,295.55,0.39,0.36,2014-02-23,0217,N,VIIRS,n,2,281.34,0.62,N,2
32.56662,-6.13543,297.37,0.39,0.36,2014-02-23,0217,N,VIIRS,n,2,281.16,0.71,N,2
32.43759,-8.40879,310.89,0.4,0.37,2014-02-23,0218,N,VIIRS,n,2,279.73,0.58,N,0
32.49505,-8.56791,295.14,0.4,0.37,2014-02-23,0218,N,VIIRS,n,2,278.65,0.26,N,0
32.4373,-8.41127,317.38,0.4,0.37,2014-02-23,0218,N,VIIRS,n,2,279.75,1.76,N,0
33.65464,-5.87968,330.2,0.41,0.37,2014-02-23,1336,N,VIIRS,n,2,303.28,2.07,D,0
33.86405,-6.12913,329.44,0.4,0.37,2014-02-23,1336,N,VIIRS,n,2,294.94,3.41,D,0
34.59425,-2.34674,297.24,0.39,0.36,2014-02-24,0158,N,VIIRS,n,2,278.49,0.9,N,0
34.59756,-2.346,311.56,0.39,0.36,2014-02-24,0158,N,VIIRS,n,2,281.16,1.64,N,0
34.59569,-2.34897,311.93,0.56,0.43,2014-02-25,0139,N,VIIRS,n,2,278.22,1.73,N,0
34.59806,-2.34861,306.26,0.56,0.43,2014-02-25,0139,N,VIIRS,n,2,277.71,1.72,N,0
33.48288,-7.53817,295.41,0.35,0.57,2014-02-25,0139,N,VIIRS,n,2,278.97,0.51,N,0
32.98956,-7.14817,295.67,0.33,0.55,2014-02-25,0140,N,VIIRS,n,2,276.94,0.61,N,2
33.4806,-7.5344,297,0.58,0.7,2014-02-25,0320,N,VIIRS,n,2,277.52,1.02,N,0
33.57115,-7.65355,343.48,0.57,0.69,2014-02-25,0320,N,VIIRS,n,2,279.3,5.7,N,0
33.56905,-7.65057,328.96,0.57,0.69,2014-02-25,0320,N,VIIRS,n,2,278.7,4.6,N,0
33.57077,-7.65659,312.82,0.57,0.69,2014-02-25,0320,N,VIIRS,n,2,277.69,5.19,N,0
31.2886,-5.50536,301.22,0.49,0.65,2014-02-26,0121,N,VIIRS,n,2,273.58,1.32,N,0
34.59755,-2.3443,304.05,0.32,0.54,2014-02-27,0242,N,VIIRS,n,2,277.65,0.93,N,0
33.58583,-7.50807,307.49,0.54,0.42,2014-02-27,0242,N,VIIRS,n,2,279.84,1.63,N,0
27.12252,-13.20485,295.78,0.4,0.37,2014-02-27,0244,N,VIIRS,n,2,284.93,0.31,N,0
34.43187,-2.93797,337.96,0.51,0.66,2014-02-27,1221,N,VIIRS,n,2,286.48,3.3,D,0
34.16206,-4.91404,329.38,0.61,0.53,2014-02-27,1401,N,VIIRS,n,2,288.33,6.98,D,0
35.84605,-5.35455,300.37,0.4,0.37,2014-02-28,0223,N,VIIRS,n,2,281.27,0.57,N,0
31.58465,-8.50401,295.85,0.38,0.36,2014-02-28,0224,N,VIIRS,n,2,281.46,0.39,N,0
33.58744,-7.50838,302.76,0.39,0.36,2014-02-28,0224,N,VIIRS,n,2,279.08,0.72,N,2
33.58414,-7.50914,307.35,0.39,0.36,2014-02-28,0224,N,VIIRS,n,2,279.01,0.74,N,0
33.49923,-7.46747,296.25,0.39,0.36,2014-02-28,0224,N,VIIRS,n,2,278.63,0.61,N,0
35.37115,-5.02097,338.46,0.52,0.41,2014-02-28,1343,N,VIIRS,n,2,305.04,8.95,D,0
34.59754,-2.34525,302.88,0.56,0.51,2014-03-03,0126,N,VIIRS,n,2,281.64,2.12,N,0
34.5989,-2.34609,296.96,0.39,0.59,2014-03-04,0248,N,VIIRS,n,2,273.92,0.56,N,0
32.43562,-8.45644,299.74,0.4,0.44,2014-03-04,0249,N,VIIRS,n,2,280.92,0.69,N,0
34.59793,-2.34664,301.75,0.43,0.46,2014-03-05,0229,N,VIIRS,n,2,279.23,1.73,N,0
33.58552,-7.50581,296.53,0.41,0.37,2014-03-05,0230,N,VIIRS,n,2,280.54,0.34,N,0
31.29359,-5.50731,296.86,0.51,0.41,2014-03-05,0230,N,VIIRS,n,2,276.45,0.7,N,0
30.64675,-8.81893,344.62,0.39,0.37,2014-03-05,1348,N,VIIRS,n,2,312.05,5.89,D,0
34.59671,-2.34789,321.29,0.41,0.37,2014-03-06,0210,N,VIIRS,n,2,281.03,2.36,N,2
33.58511,-7.50953,318.13,0.42,0.38,2014-03-06,0211,N,VIIRS,n,2,282.74,0.92,N,2
34.59695,-2.34618,320.75,0.41,0.37,2014-03-06,0211,N,VIIRS,n,2,281.08,2.58,N,2
33.90852,-5.49403,295.91,0.39,0.36,2014-03-06,0211,N,VIIRS,n,2,281.31,0.51,N,2
33.58858,-7.50887,298.42,0.42,0.38,2014-03-06,0211,N,VIIRS,n,2,282.55,0.92,N,0
30.25588,-9.41515,296.45,0.46,0.39,2014-03-06,0212,N,VIIRS,n,2,284.07,0.38,N,0
33.4679,-7.87331,346,0.4,0.37,2014-03-06,1330,N,VIIRS,n,2,292.6,3.28,D,0
33.95525,-6.47139,339.24,0.38,0.36,2014-03-06,1330,N,VIIRS,n,2,295,3.22,D,0
34.94677,-5.90574,298.2,0.4,0.44,2014-03-07,0152,N,VIIRS,n,2,281.81,0.32,N,0
34.59468,-2.34792,296.82,0.42,0.38,2014-03-07,0152,N,VIIRS,n,2,281.04,0.88,N,2
32.98876,-7.14982,296.22,0.44,0.46,2014-03-07,0152,N,VIIRS,n,2,283.45,0.98,N,2
32.99017,-7.14666,297.2,0.44,0.46,2014-03-07,0152,N,VIIRS,n,2,282.32,0.47,N,2
31.70445,-8.06633,337.16,0.45,0.47,2014-03-07,1311,N,VIIRS,n,2,310.73,2.05,D,0
34.59698,-2.34495,332.17,0.39,0.36,2014-03-07,1311,N,VIIRS,n,2,299.55,2.31,D,2
35.18225,-5.52518,335.72,0.45,0.39,2014-03-07,1311,N,VIIRS,n,2,301.16,3.82,D,0
35.1858,-5.52596,343.18,0.45,0.39,2014-03-07,1311,N,VIIRS,n,2,299.82,14.12,D,0
35.74369,-5.76023,330.43,0.45,0.39,2014-03-07,1312,N,VIIRS,n,2,292.9,1.97,D,2
32.98708,-7.14796,301.51,0.41,0.61,2014-03-08,0133,N,VIIRS,n,2,284.72,0.66,N,2
34.59756,-2.34837,311.64,0.46,0.47,2014-03-08,0133,N,VIIRS,n,2,279.59,1.36,N,0
32.42438,-8.44743,329.11,0.49,0.65,2014-03-08,0134,N,VIIRS,n,2,283.92,2.64,N,0
34.87087,-4.64612,302.2,0.62,0.72,2014-03-08,0313,N,VIIRS,n,2,277.88,1.78,N,0
34.86934,-4.6473,300.18,0.62,0.72,2014-03-08,0313,N,VIIRS,n,2,277.47,1.62,N,0
34.86638,-2.14398,331.07,0.52,0.41,2014-03-08,1252,N,VIIRS,n,2,299.55,4.55,D,0
34.59917,-2.34797,300.15,0.42,0.61,2014-03-09,0114,N,VIIRS,n,2,281.23,1.54,N,0
34.59402,-2.34776,299.68,0.42,0.61,2014-03-09,0114,N,VIIRS,n,2,280.76,1.39,N,2
34.59372,-2.34558,298,0.47,0.64,2014-03-09,0254,N,VIIRS,n,2,278.49,0.78,N,2
34.7617,-4.74728,325.26,0.42,0.61,2014-03-09,1234,N,VIIRS,n,2,269.19,2.69,D,0
35.18856,-5.55062,328.31,0.46,0.47,2014-03-10,1355,N,VIIRS,n,2,282.9,4.56,D,0
34.59478,-2.34602,312.06,0.46,0.39,2014-03-11,0217,N,VIIRS,n,2,280.01,1.96,N,2
34.9474,-5.90728,297.49,0.38,0.36,2014-03-11,0217,N,VIIRS,n,2,281.43,0.37,N,0
33.88384,-6.99757,297.86,0.55,0.43,2014-03-12,0158,N,VIIRS,n,2,282.66,0.75,N,0
34.59542,-2.3461,318.32,0.39,0.36,2014-03-12,0158,N,VIIRS,n,2,278.53,2.42,N,2
34.95015,-5.90796,299.83,0.59,0.53,2014-03-13,0139,N,VIIRS,n,2,281.41,1.26,N,0
30.36749,-9.46977,304.17,0.43,0.62,2014-03-13,0140,N,VIIRS,n,2,282.56,0.72,N,0
33.58608,-7.50961,308.28,0.36,0.57,2014-03-13,0140,N,VIIRS,n,2,281.23,0.79,N,2
33.58812,-7.50709,308.8,0.36,0.57,2014-03-13,0140,N,VIIRS,n,2,281.46,1.03,N,0
33.47965,-7.5397,297.41,0.36,0.57,2014-03-13,0140,N,VIIRS,n,2,279.16,0.69,N,0
30.36766,-9.47052,298.49,0.43,0.62,2014-03-13,0141,N,VIIRS,n,2,282.5,0.84,N,0
33.63619,-7.43548,295.34,0.32,0.55,2014-03-14,0301,N,VIIRS,n,2,283.52,0.41,N,0
33.68743,-7.42792,299.97,0.32,0.54,2014-03-14,0301,N,VIIRS,n,2,286.67,0.86,N,0
33.63392,-7.43546,326.42,0.4,0.6,2014-03-14,1420,N,VIIRS,n,2,298,2.71,D,0
35.27159,-5.20489,331.29,0.63,0.72,2014-03-15,1222,N,VIIRS,n,2,288.68,4.11,D,0
35.2674,-5.20708,330.17,0.63,0.72,2014-03-15,1222,N,VIIRS,n,2,287.75,3,D,0
35.07692,-5.23962,326.56,0.41,0.37,2014-03-16,0223,N,VIIRS,n,2,279.67,3.02,N,0
35.54544,-5.42113,298.73,0.4,0.37,2014-03-16,0223,N,VIIRS,n,2,283.65,0.7,N,0
35.51525,-5.24837,300.54,0.41,0.37,2014-03-16,0223,N,VIIRS,n,2,280.18,1.14,N,0
34.59683,-2.34509,297.02,0.54,0.42,2014-03-16,0223,N,VIIRS,n,2,276.82,0.72,N,2
35.07772,-5.24414,297.52,0.41,0.37,2014-03-16,0223,N,VIIRS,n,2,279.08,2.35,N,0
33.91094,-5.49531,295.73,0.42,0.37,2014-03-16,0224,N,VIIRS,n,2,281.88,0.58,N,0
