latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
32.61079,-6.70727,295.66,0.4,0.37,2016-01-01,0222,N,VIIRS,n,2,279.71,0.36,N,0
32.98773,-7.14941,298.18,0.39,0.36,2016-01-01,0222,N,VIIRS,n,2,281.76,0.59,N,2
33.36503,-7.74966,298.6,0.39,0.36,2016-01-01,0222,N,VIIRS,n,2,282.7,0.77,N,2
34.59592,-2.34423,297.48,0.54,0.42,2016-01-01,0222,N,VIIRS,n,2,275.89,0.73,N,2
31.21239,-8.23702,301.95,0.39,0.36,2016-01-01,0223,N,VIIRS,n,2,279.13,0.94,N,0
32.40357,-8.55786,305.04,0.38,0.36,2016-01-01,0223,N,VIIRS,n,2,279.69,0.9,N,0
31.58403,-8.50095,298.51,0.38,0.36,2016-01-01,0223,N,VIIRS,n,2,281.56,0.81,N,0
30.2522,-9.46208,333.56,0.39,0.36,2016-01-01,1340,N,VIIRS,n,2,306.46,1.97,D,0
33.81985,-4.26988,329.18,0.54,0.42,2016-01-01,1341,N,VIIRS,n,2,298.55,4.49,D,0
33.06489,-8.38236,330.56,0.39,0.36,2016-01-01,1341,N,VIIRS,n,2,302.53,1.56,D,0
33.81965,-4.26792,334.13,0.54,0.42,2016-01-01,1341,N,VIIRS,n,2,297.53,3.79,D,0
35.26842,-5.38684,332.88,0.49,0.41,2016-01-01,1341,N,VIIRS,n,2,297.68,3.73,D,0
33.36624,-7.74822,295.68,0.49,0.4,2016-01-02,0203,N,VIIRS,n,2,283.58,0.61,N,2
32.41442,-6.22366,304.14,0.42,0.38,2016-01-02,0204,N,VIIRS,n,2,279.56,1,N,0
34.93898,-5.99682,331.74,0.39,0.36,2016-01-02,1322,N,VIIRS,n,2,295.41,2.25,D,0
35.05357,-4.82018,329.87,0.38,0.36,2016-01-02,1322,N,VIIRS,n,2,297.73,1.85,D,0
34.97074,-3.04862,330.18,0.42,0.38,2016-01-03,1303,N,VIIRS,n,2,292.27,2.96,D,0
33.58012,-7.00992,304.27,0.5,0.66,2016-01-04,0125,N,VIIRS,n,2,281.68,1.12,N,0
33.9119,-5.49704,295.38,0.41,0.61,2016-01-04,0125,N,VIIRS,n,2,281.62,0.63,N,2
33.78984,-5.48799,326.02,0.41,0.61,2016-01-04,0125,N,VIIRS,n,2,280.49,2.49,N,0
33.79285,-5.48951,310.55,0.41,0.61,2016-01-04,0125,N,VIIRS,n,2,279.74,1.41,N,0
33.79256,-5.48501,308.06,0.41,0.61,2016-01-04,0125,N,VIIRS,n,2,280.37,1.41,N,0
33.79324,-5.48425,302.4,0.5,0.66,2016-01-04,0306,N,VIIRS,n,2,279.25,1.12,N,0
33.79234,-5.48571,311.34,0.5,0.66,2016-01-04,0306,N,VIIRS,n,2,279.52,1.53,N,0
33.57706,-7.00795,297.05,0.42,0.61,2016-01-04,0306,N,VIIRS,n,2,281.64,0.38,N,0
33.05476,-7.53457,296.12,0.41,0.6,2016-01-04,0306,N,VIIRS,n,2,282.44,0.72,N,2
33.62664,-7.51126,334.13,0.52,0.5,2016-01-05,1406,N,VIIRS,n,2,288.2,21.07,D,0
33.62887,-7.50379,337.42,0.52,0.5,2016-01-05,1406,N,VIIRS,n,2,286.82,24.78,D,0
33.62837,-7.50944,330.86,0.52,0.5,2016-01-05,1406,N,VIIRS,n,2,295.35,29.72,D,0
33.63176,-7.50606,330.77,0.52,0.5,2016-01-05,1406,N,VIIRS,n,2,286.34,21.07,D,0
33.62712,-7.50557,343.7,0.52,0.5,2016-01-05,1406,N,VIIRS,n,2,294.57,21.07,D,0
33.62822,-7.50854,317.12,0.41,0.37,2016-01-06,0228,N,VIIRS,n,2,283.21,1.61,N,0
34.59591,-2.34609,305.16,0.44,0.46,2016-01-06,0228,N,VIIRS,n,2,278.24,1.18,N,2
33.63125,-7.50921,296.74,0.41,0.37,2016-01-06,0228,N,VIIRS,n,2,279.62,0.24,N,0
